4		33178
0		7766_A1
-21		40656538381063332_A0
-31		62654
2		74022
4		59823
4		48600
-31		17480
-21		44759915775942030_A2
4		43149
2		87644
-22		43747652113821565
-21		42169307467121648_A1
-31		81258
2		74096
4		77277
4		85005
4		87765
4		32664
4		669
0		3930_B1
2		77830
-22		40576793723294397
4		49050
2		29543
-21		41716463295267880_A1
4		20628
-21		45287393594447450_A0
0		67301_B3
0		95447_A1
4		4620
0		21006_A3
0		16292_A0
2		61710
4		79838
2		28257
-21		41575442339099401_A0
2		68175
0		99326_B1
4		77239
2		89204
-22		42203796054500168
2		51509
-31		20531
0		4772_A0
2		44365
2		86968
-21		38562647335000033_A0
4		1893
-31		58400
-31		88853
4		55093
-22		44759473394318205
4		44807
2		79227
-22		42287792729913291
-31		42033
-22		41121898087606671
2		19386
0		10077_A3
-22		42200218346745885
2		89196
-21		40158987894656711_A1
4		35649
-21		42626283397454659_A0
-31		13851
-31		53796
-21		41703239090964917_A0
-31		17414
4		27030
2		6241
-31		381
2		45799
0		25081_B1
4		33565
-21		43260156145847116_A0
-21		41227438318972159_A1
2		50918
-31		64489
4		39124
-21		42820231235635566_A0
-21		41219342305626321_A0
0		3830_B3
-31		69335
2		22521
2		17203
2		17090
-21		41021146744772087_A0
4		80427
4		29451
-21		41601697474154313_A0
2		16151
-22		42300973984544306
-21		40594398794239985_A2
4		68585
-21		39626704007743938_A1
2		53296
2		19762
4		56163
4		33513
-31		28498
-21		40682497163395585_A0
-21		43382902016183046_A0
-31		15637
2		47174
0		6625_A3
-21		41597277952807160_A0
2		44096
4		50941
-31		5752
-21		40660781808749197_A0
-21		43119564686363614_A0
4		76933
-31		17672
2		59223
-31		20033
2		54966
4		68729
-22		41583839000161756
4		52464
2		56010
-22		41580261292414165
4		29867
0		83591_A1
0		5171_B0
-31		46749
4		177
-31		19672
4		78191
-21		45823813534894788_B2
0		14232_A3
-31		60738
2		28456
-21		70387444465292232_A0
4		73953
-31		12175
4		57752
2		85874
0		87795_B2
2		20724
-22		40577373543886284
4		25772
4		8455
4		68374
2		33500
2		22688
-21		38558369547553884_A0
4		59414
4		41377
-31		69074
-21		40633702039950701_A0
2		81867
-21		41619268185375194_A0
-22		43721547302594795
4		56762
-21		43752183304317291_A1
0		9333_B0
-31		58249
-22		42182106469664454
4		21200
-22		43748352193485968
0		2633_A2
-22		42666299607769389
4		50731
4		53797
-21		43708915803768732_A0
2		38437
4		54283
-31		7487
4		64681
-21		40682372609361319_A0
-31		70935
-21		44195977980035788_A0
-21		40146352100889932_A0
4		68759
4		59873
-31		63694
4		53105
-31		20822
-31		33798
4		64415
-22		43721805000641564
4		71035
4		78809
0		17826_B0
4		72169
4		25132
2		85062
2		65168
-21		44306337164695640_A0
-31		29939
4		10887
-21		69630568148500868_A1
-21		69560478577217273_A0
2		31305
4		42196
2		54784
-21		40594948550037396_A0
0		68056_A0
-31		39867
4		38147
-31		13675
4		58182
-21		43225117802630825_A0
4		33079
4		38145
2		45849
4		16224
2		54454
-31		76590
0		16568_B0
-31		38644
4		77173
-31		9138
4		4764
-21		41601830618142080_A0
2		21524
4		56373
4		6654
-21		70418084761961368_A0
0		8855_A1
-22		42191301994640359
-31		58175
-21		41646231990063385_A0
-21		43246416545453731_A0
4		85594
-31		63439
2		56529
2		63928
-21		44764146318728253_A0
-31		15661
-31		76807
-31		39098
4		44810
0		7049_B3
0		6508_B0
4		55376
2		14985
-31		6166
-22		40985412616875588
2		7823
4		60162
2		53645
4		9893
-31		23641
2		53066
-21		44262932225224898_A0
-31		53869
2		11044
0		6211_B1
4		6941
4		59210
4		85969
-22		41131523109315867
2		60349
-31		27080
0		25246_B1
4		60524
2		61736
-21		41733359696615259_A0
4		59681
-31		61221
2		58135
4		35538
4		53990
-31		73017
-31		33601
-21		42248489484176585_A0
-31		84138
-22		41126854479863045
-31		44529
-31		21605
-21		40678227965927901_B0
-21		41707362259571891_A0
-31		89053
2		69712
2		2883
0		88562_A1
2		81822
-21		41557725598982282_A0
4		30282
-31		83550
-21		42670976827150746_A0
-31		33131
2		78992
4		59655
-21		43307980606692066_A0
4		47641
0		84709_A3
2		68371
-22		42071987803156991
-21		70409043855830417_A0
2		21219
4		82509
-22		41210692241481953
-31		59564
4		66922
2		53938
2		70820
2		74252
2		19251
2		81404
4		15319
-21		42701488274828654_A0
2		15078
4		35639
-31		47086
-21		43140463997229462_A2
-31		58826
-21		41012625529635273_A2
2		81611
4		64984
-21		45357478870781655_A0
4		49271
0		67225_A3
-31		31876
2		71802
-31		3057
-31		62279
4		79756
4		9361
2		61686
-21		37480294101556056_A0
4		55468
2		62407
0		87407_B1
-22		41654611471269688
-21		41698849634392326_A2
-21		43752733060110352_A0
4		81555
-22		42270325097914380
-21		41760173177440256_A2
4		38109
2		32049
2		75404
4		5999
4		80105
-22		42657366075795173
4		19753
-21		43096878669106365_A0
4		11796
4		25361
-21		43118598318738503_B1
-22		42644309375222497
-21		37494068061676871_A0
-31		60448
4		64312
-22		42696939904471850
-21		45313223527760707_A0
-21		42644442519200193_A1
2		48317
2		51775
4		33269
0		84129_A1
-31		12109
2		68011
-31		87319
-21		41209987866828066_A0
0		18969_A3
4		83511
0		15266_B0
2		49008
4		69945
-21		43096758410043788_A0
-21		41663407564259968_A0
-21		44210147077131665_A0
-21		44790534597795569_A0
4		78769
4		46706
2		85450
4		33461
4		8993
-31		45442
-21		42731557340861145_A0
-31		31016
2		47186
2		72640
0		67220_B0
2		24442
2		80624
-21		37476192407806282_A0
2		8583
2		52112
4		42667
-21		40088902618318004_A3
2		7071
2		49202
-22		41095771801543450
2		84912
-21		41615432779567602_A0
4		6784
-31		28614
2		67775
-21		70418101941831357_A1
4		28452
0		49716_A1
-22		41623533087904809
2		25680
2		63620
2		9243
0		4330_B2
-22		41095780391487680
-21		41755495958060634_A0
4		767
-22		42666308197706250
0		49610_A1
4		70443
0		73075_B1
-21		41746536656296299_A0
2		36153
4		1615
2		72438
4		28137
4		25078
-21		70369306818408789_A0
-22		42309916106446010
4		82991
-22		41126712745941547
0		10183_B1
4		10018
-21		45300304266153727_A0
2		37801
-22		43127669289675803
4		43869
-31		24080
-22		41588490449749324
-22		42103461323502957
4		45504
4		78207
2		74168
-31		82013
4		34008
-21		44324629430430822_A0
-21		40594407384157517_A1
0		15741_B2
-21		41702839659009597_A0
4		44977
2		65150
4		40364
2		4766
0		22693_A2
2		52207
2		46423
-22		40963564118230099
-31		64585
-21		41760155997576072_A2
-31		9567
-22		42634830382401982
4		85781
4		39937
-21		42767458972470027_A0
0		2247_A1
4		77107
-22		41574742259424890
-31		62755
-31		70493
0		20355_A2
2		33733
4		436
4		8780
2		67044
4		46489
4		12461
-21		37466983997920553_A0
4		20122
4		23447
2		63568
4		14592
4		86969
-21		41232128423232036_A0
2		17830
4		26042
4		9248
4		25510
2		13902
-21		42719071870936881_A0
4		24803
2		58349
-31		27933
2		83930
-22		42278433996176852
0		65617_B1
4		70689
-31		56291
4		32826
4		12405
-21		42147308644599442_A0
0		67530_A3
4		40518
4		60767
0		22619_A0
2		44279
4		84259
-22		41113647455441043
4		55394
0		16652_A0
2		75436
2		29923
-21		41047689642640869_A0
-21		42820364379638370_A0
2		55465
2		32509
4		6188
4		88652
0		9774_B0
-22		40977441157570128
4		88655
2		50072
4		13373
2		46001
-21		42652946554447891_A0
2		3924
4		71125
4		38523
2		74960
0		10479_A2
-22		42705856256569725
2		56783
4		8241
4		1291
-21		71160667427587562_A0
2		920
0		17054_B1
-21		43189241940827617_A0
4		32167
2		61524
2		71270
0		84723_A1
-31		62468
-21		42740654081590372_A0
-31		33122
2		6868
2		22332
2		68694
-31		60284
2		79635
0		6656_A3
-31		35395
-21		38558227813651687_A0
2		87332
2		61100
4		73236
4		1490
-22		42173580959583185
-22		41100436136033093
4		84683
-31		18475
-31		88909
4		48220
-31		83284
2		65028
-31		69227
4		56104
-22		41210550507571052
-31		82186
-31		89469
-22		45854337867476084
-21		37467112846920226_A0
4		17019
2		51845
4		12117
4		61757
4		20679
-22		41636452349532563
4		38907
4		89167
0		2357_A0
4		46540
-21		38548886259769291_A0
4		51750
-21		44754817649754357_A0
2		84244
-21		41016327791467115_A0
-21		39614313027080966_A1
-31		17796
2		78987
-21		40981152009295314_A0
-21		44319814772092511_A1
-22		41640721547025812
-31		35124
0		6223_A0
4		52191
2		65588
2		77695
2		37055
0		17301_B0
2		64463
4		79946
2		40214
-21		70369719135243809_A0
-21		41214523352312572_A0
-21		44429345028074388_A0
2		31230
-22		45823680390914729
2		48983
2		60177
2		61922
2		48158
4		45390
-22		43123408682119861
4		86539
-21		44785449356515765_A0
-22		41575721511974721
2		45561
-31		73818
4		88167
2		68610
-31		51037
-22		41016606964348626
-21		69569407814210176_A3
2		60168
-21		40106769682284042_A0
-31		51585
4		49863
-21		41135100817073559_A0
4		51908
2		22902
-21		41215064518190646_A0
-21		42674391326153209_A0
4		10040
-31		51058
-22		42692662117038055
4		83787
4		13651
-21		42634817497495916_A0
2		8380
2		62948
-22		42678935401555815
4		63505
4		7892
4		46696
2		45038
4		59790
0		6046_A3
4		86913
4		81860
0		40969_B0
4		62127
4		37008
-21		38558382432474531_A0
-31		73810
4		23742
4		68741
2		19856
-31		14399
4		84995
-31		79709
2		47585
-31		39645
-31		41552
0		83976_B2
2		38937
0		7311_B1
-31		56815
4		25479
-31		16906
4		69498
4		52865
-22		41003550263772996
2		15378
2		33092
-22		41232811323055136
0		22547_B3
2		50154
0		95365_A1
-21		42076269885525314_A0
-31		29733
2		54568
4		7893
-31		35088
4		76940
4		19080
0		101057_B1
2		23074
2		37013
2		33568
0		100452_A2
4		50969
-21		40590567683394160_A0
4		74322
-31		43617
-21		42291619545745979_A0
-21		41702989982881636_A0
-31		46413
4		86319
-21		40585602701213175_A0
-22		42292598798317350
-21		43760983692280996_A0
4		10484
2		66318
-21		43730330510692218_A0
4		50899
-22		41583830410232282
4		61613
2		70628
-21		69581652765986931_A0
2		28499
4		35160
4		35490
-21		40089048647209696_A0
-21		41659288690639181_A0
4		60825
0		6619_A1
-22		41646201925299882
-31		26743
-31		26174
-31		59845
4		28517
-31		52644
-31		23313
2		26364
-31		4534
4		15512
2		40800
2		82395
-31		53626
-21		42723044715677690_A0
4		88687
2		5644
-21		69569291850111758_A0
4		747
2		18357
-22		42652542827530115
2		88240
4		785
-22		42033126939052558
4		41193
-31		62633
-21		41742301818525345_A0
4		5068
-31		81763
2		19368
2		63248
0		4560_B3
-31		38473
-21		70417822768957676_A0
2		79076
4		73237
4		44569
4		48194
-31		4712
4		72567
-31		6033
4		13701
-31		18547
2		70280
2		10328
0		99356_A2
2		3877
4		14392
4		31411
2		8908
-21		42278988046954391_A1
2		27917
-21		37480178137454546_A0
-31		67418
2		12731
2		26077
-21		41720152672189656_A0
4		77649
4		9703
-21		43159164284846880_A0
-31		41431
0		22619_B2
-31		41511
-31		23065
2		42908
0		17243_A1
-31		81549
-31		75786
4		59150
4		47987
2		45643
-22		41623417123793369
0		88287_B0
-31		12979
-31		3828
0		3930_B0
-21		42291619545748152_A0
-21		44786291170106911_A0
4		18039
2		87478
-21		45234196129515271_A0
-21		69586884036136213_A1
2		7425
2		20180
2		9255
4		27684
2		76130
0		3294_A2
2		32104
-21		40665051006256542_A0
4		67553
-22		42314318447927136
4		42013
2		16229
-21		45845808062400826_A2
2		72678
-31		38742
2		52816
0		66861_B1
-21		41641413036739853_A2
-21		42635242699254430_A0
0		65863_A0
4		36428
4		10299
2		74780
0		2067_B1
-21		41702826774121412_A0
-22		42714944407370073
-22		42067469497558665
-21		42758095943781456_A0
4		14037
4		88961
4		34814
2		28654
-21		43282008939453363_A0
-21		44200796933329759_A0
2		54413
-31		75269
2		88248
-31		12366
2		8668
-22		42719355338772782
2		28843
0		25442_A0
-21		40004798568727591_A0
0		17109_A2
4		36979
4		45828
2		58291
4		16276
-22		43106233107904249
2		19378
-21		39934288090645408_A0
-31		78170
4		42212
-21		38536254760967666_A0
2		55181
2		52936
-31		5871
4		64436
-31		16634
-22		41597020254790548
-21		44240667114735860_A0
-21		44192417452138314_A0
-21		42631372933695997_A0
2		65432
0		21306_A2
-22		42709717432170400
-31		34653
-22		40990484973244827
4		9170
4		22538
-22		42670418481404452
2		60375
-22		42678797962601701
4		57124
-31		34267
-22		42631235494767647
0		99476_A1
-31		47125
2		7364
4		62250
0		20271_B0
-21		41720440435001679_A0
4		55562
2		37053
-22		43725820795061912
-21		45309645820020374_A0
4		29768
-31		72288
-22		42696252709694564
4		73399
-21		44310894124992319_A0
4		64214
4		31161
4		33069
-31		89340
0		3233_A3
4		41893
-31		14830
-31		13124
-22		41029672254854758
2		68850
4		48200
2		70536
4		61129
2		15607
-31		24714
2		25933
4		83633
4		32136
4		13518
-22		41628218897237582
2		15142
-31		30493
4		1942
-22		41240924516283037
0		65206_A3
2		36608
-21		40136744259051948_A0
0		20065_B1
-31		74975
0		9885_A1
2		46883
-31		32127
4		60957
-21		40642644161875044_A0
-31		81602
0		18024_A0
-21		69617661771776462_A0
0		83800_B2
0		18916_A1
0		87703_A3
-22		40985704674644681
-21		41694030681085495_A0
-21		43730472244629983_A0
2		35808
-21		44227752148075403_A0
2		47324
4		38483
-31		51364
2		62441
-22		42199814619816232
-31		41090
0		17771_B1
-22		43708202839210781
-22		43115037790858536
-22		42169444906069822
2		10717
2		6037
2		8315
-22		42054137919068656
4		31302
-22		44776648968536935
2		33229
4		31964
-31		11589
4		27460
-22		43743133808223460
-31		64378
4		19662
4		59504
-31		37156
4		1237
2		69606
4		33712
-21		41760014263654748_A0
4		83653
-22		42292603093290877
2		70054
4		427
-21		41715505517574785_A0
0		95623_B2
2		58332
-21		43250393685190065_A0
0		22605_B1
0		6620_A0
0		73098_B2
4		70887
4		1354
-31		8058
2		19351
-21		43268969418744299_A0
2		64047
4		87141
-21		42810889681768386_A0
-21		42256984929470906_A1
2		48943
-22		42710138338960789
-31		32496
4		51302
4		64142
4		46926
4		8602
2		22214
-22		42195008551414883
2		71412
-31		58369
-21		42634813202518724_A0
-21		41746394922359366_A0
-21		44156421331222950_A0
-21		43320904163279202_A0
-21		42217144812837308_A1
4		35550
-31		66093
-31		87325
-21		43176202420094881_A1
-21		45243125366546859_A1
2		6770
2		85080
0		87768_A0
4		8402
-31		77486
0		7911_A3
0		10043_B2
-21		39618436195681598_A0
4		68263
-21		43215780543749818_A0
2		61639
-21		41566491627229655_A0
-22		41619418509247414
4		65343
2		60401
-21		69639647709394643_A2
4		45814
2		77410
-21		42195850364981322_A0
-31		67951
4		60462
4		43687
2		59888
-21		40690876644613438_A0
4		12691
-31		5427
-21		43197900594893412_B0
2		46984
4		53568
4		55946
2		60580
-31		27200
4		87425
4		40998
2		33120
-31		51708
4		23240
2		5360
-22		41245163648997091
0		16656_A0
-21		70369598876175043_A0
2		60956
4		7074
0		13514_A3
2		51008
-22		45832592448053326
2		36573
2		56030
4		9621
4		21620
2		57603
-22		43101959615442279
-31		52019
2		77736
-31		11073
4		22963
4		84895
2		21149
2		87442
2		74742
-22		41232240092408171
4		61755
0		4960_B2
2		70910
-31		21217
2		46415
-31		71683
4		77455
-31		5500
2		68265
2		67284
4		6618
-22		41589044500525106
4		68616
-22		42182510196582672
4		30584
-31		7387
2		24472
4		64524
-22		40968645064541887
2		52074
-22		42040939484566348
-21		42714261507540409_A0
2		9485
4		46568
-21		41566508807100708_A1
-31		18731
-21		44772809267740959_A2
-22		42652950849425015
0		3179_A2
4		54869
4		8442
0		9898_A2
0		22569_A0
-31		12370
2		69322
-31		88051
2		22222
4		5772
-31		23696
4		86277
-21		42644296490291773_A0
4		40306
4		71127
4		6719
0		7826_B0
4		22822
-21		42789698313129381_A1
-21		42811301998629289_A0
2		19679
2		55190
4		83498
-21		44191850516451278_A0
-31		16627
2		33024
4		77813
-31		58076
-21		40026926240240994_A0
2		61496
4		40853
-22		43695695894439446
2		39379
2		18061
-21		41725392532290704_A0
-21		41715621481678919_A0
2		19130
4		73903
-31		41979
-22		46896382832826588
-31		648
-31		9499
0		68176_B3
4		61303
-31		58122
0		99548_B0
0		69056_A1
2		35573
-21		43122992070287509_A0
2		13755
2		31530
-21		69608036750089069_A1
-21		45318317358986298_A0
-22		40977157689734460
2		52886
-21		45296309946555921_A0
-31		22587
-21		43197900594893412_A0
4		2176
-21		44298099417417463_A0
2		14563
2		27359
-21		41703114536932655_A0
-21		43707807702196404_A0
2		53693
-21		42085486885358273_A0
4		76075
4		48188
2		12755
4		73983
4		33692
4		54716
-31		52071
-31		73306
-31		25358
4		58972
2		68417
0		16731_A1
2		67778
-21		43123430156931069_A0
-31		88619
2		14114
-21		44183904826969859_A0
-21		42820098091662276_A0
2		53365
-21		44218513673447419_A0
4		32961
0		88181_B2
-22		42085474000461303
-21		42054966847739115_A0
2		60944
4		6753
4		68559
0		6508_A0
-31		22838
2		71781
2		29083
-21		42146479715933682_A0
2		67382
-21		40115436926271985_A0
2		18471
4		10657
-31		14936
0		17124_A3
4		86511
4		37436
-31		47502
-31		25986
-21		43220028266407647_A0
2		56643
2		10462
0		88210_B0
4		69173
-31		78073
-22		46897469459554705
2		75490
2		18844
0		67509_B0
-31		77426
-21		70400501165881646_A0
2		76810
4		39306
-31		73754
2		47680
0		9326_B2
2		49762
4		84245
4		45974
2		64364
4		29267
4		35842
2		47696
4		32606
2		31184
2		39512
0		4537_B1
2		86217
0		9160_B1
2		65380
-21		45837157998265363_A1
-21		44777340458258261_A0
2		46771
2		15970
2		56939
-21		40664913567288534_A0
-21		40647725108170740_A0
2		62930
0		8007_B3
-21		40630128627174515_A0
2		81202
0		66757_B0
-21		40682754861455007_A0
-31		63435
0		69027_B1
2		68259
2		12900
4		49120
-22		41100711013942098
4		87281
4		80310
4		78799
-31		34528
-21		44785595385407368_A0
-21		42041493535329104_A0
-21		69595529805325035_A0
4		52907
2		13370
-21		41043394675347870_A0
-22		41108987415914255
2		62686
0		4889_B3
0		19239_B0
4		51806
-31		86100
-21		43281467773556666_A0
2		41702
0		8439_A1
2		82373
-22		40990098426195318
2		3821
2		50371
-21		43136340828638330_A0
4		15022
4		44630
4		84985
4		62771
-21		41637276983235492_B2
-21		43704083965548324_A0
-21		45361881212274795_A0
-22		42173452110557432
4		23519
4		18761
4		66709
-22		41030213420738900
4		64752
-22		41227292290079111
4		65463
4		19865
4		4731
-22		41209721578885712
0		68091_A1
-21		41631942633872062_A0
-31		50497
-21		40665471913039194_A2
-31		56611
4		68446
0		17750_B3
-22		43747518969831871
4		25047
-22		41100023819169670
-22		41655006608250262
-21		46878799236699903_A0
-31		34327
4		84293
-31		55324
2		2797
-22		41099770416095340
4		58100
2		72500
0		10626_A0
2		60702
-21		42674691973861081_A0
4		39045
2		24621
4		83047
2		38060
2		72224
-31		81261
4		64794
4		68999
4		27086
4		44677
2		8855
4		54148
-21		42679489452319282_A0
2		23339
4		35200
-31		77181
-31		71670
-21		44764038944526633_A0
2		32326
-31		89716
-21		40581062920786027_A0
4		64600
4		45702
2		10246
4		54805
0		100444_B3
4		88893
4		46781
-31		34249
-21		41724555013665602_A0
-31		54911
-21		45260592998517811_A0
2		86460
2		80440
0		99432_B3
-22		40959423769756229
4		4943
4		30412
2		15597
2		27825
4		74067
4		56742
-21		43365589003034339_A0
-21		44156412741304706_A0
0		22378_A3
2		86734
-31		75302
4		78171
4		9618
-31		53559
2		11767
-31		82551
4		72493
-21		40973335168813603_A0
0		8898_B2
2		1938
4		85457
-31		15051
2		82369
4		53872
2		61437
4		89263
-21		45828611013349846_A0
-22		42032826291339784
4		53928
4		33991
2		74788
-31		46783
0		9705_A3
2		38781
2		6258
-21		40655984330297784_A0
4		17539
-21		37489390842290649_A0
-31		10893
4		83365
-31		5054
4		45440
-22		43730901741364839
0		18192_B0
-31		52416
4		28474
4		15340
-21		44161906004465204_A0
-22		43756315062856475
4		47811
-31		22357
-21		41655015198196423_A0
0		18172_A2
-31		85610
-31		88247
-21		43281759831349734_A3
-21		40686474303111617_A0
0		22226_A3
-21		70391713662793335_A0
0		9191_A2
0		3177_B2
0		5502_A3
2		77456
4		41050
2		51681
4		35290
-22		40990648182000641
2		75310
-31		43213
4		62875
2		30540
-22		42696789580612756
-21		41733772013474340_A0
4		27193
-22		41223035977497670
2		66984
2		89587
-21		70351989510246863_A0
-31		30292
4		62238
-21		69639647709394643_A0
-21		70351847776355213_A0
2		24972
-21		44328048224388037_A0
2		37758
-22		41227455498837939
4		12287
-22		41113638865502879
-21		40093304959816551_A1
2		80490
-22		42199943468836901
0		99792_B0
-21		40682097731461117_A0
-21		38540103051663854_A0
-31		66060
2		22968
-31		9877
4		53596
-21		69630447889442548_A1
4		51780
4		53971
-21		43752621390957870_A0
4		65164
0		87390_B1
2		14808
4		37380
2		73852
-21		41751493048537154_B3
-22		41236805642644270
4		84297
-21		41205452381377605_A0
-21		70342377373452077_A0
4		46078
-31		28573
2		29340
-31		5245
4		76123
4		39862
2		14719
-31		42466
0		22121_B1
-31		15299
4		7905
4		34551
4		61362
4		62418
2		84310
-21		42687731494552111_A0
4		56434
2		41474
-31		71637
4		11447
4		30789
2		19917
-22		41117487156199745
-21		69608178484017151_A0
4		5908
2		56679
-21		42634813202503251_A0
2		58241
4		1548
4		29145
-31		35003
-31		30711
-31		44647
-21		41144283457151197_A0
2		61906
2		64093
0		15202_A0
4		78411
4		1429
-21		38558236403565073_A0
2		77700
4		17894
-22		42639919918639821
2		23863
0		19224_A0
0		22195_A1
2		21471
2		10023
-22		42168615977382975
2		37501
4		61423
0		18325_A1
-31		19114
-22		42164900830677566
2		39243
4		47104
-31		79076
-22		41237071930619012
-21		69564606040768620_A0
2		71517
-21		41205439496462609_A0
-21		70343189122274915_A0
-21		43176052096265454_A0
2		46157
4		27345
0		2556_A1
4		59116
0		6446_B1
4		28024
4		69973
2		82027
-21		40102096757865823_A0
4		37150
4		41865
-31		46177
0		5428_A0
4		1550
2		16491
4		52287
2		57278
2		66477
2		63774
0		6909_A1
-21		43361178071604283_A0
-31		55269
4		79566
4		63760
4		54445
-31		68732
4		85739
0		5234_A0
2		87730
4		85619
2		76078
-21		40637966942475396_A0
2		4769
0		95941_A1
2		84072
2		70092
4		63197
-21		42679502337233132_A0
-21		43149934400128408_A0
4		79422
4		55510
-21		41570644860606952_A1
2		9941
2		18503
-21		40634410709574444_A0
4		55952
0		20355_B1
2		14622
-21		41702577666020002_A0
0		95399_A2
2		68479
-31		65032
-31		72804
4		70095
-31		89678
4		306
-21		41086550506737602_A0
-21		44754813354776219_A0
-22		43757148286508355
4		2022
-22		41645385881513013
2		26628
4		16163
4		77209
-21		45230343543866832_A0
4		60655
4		59386
4		37574
4		83259
4		28990
-31		25506
-31		11608
2		35263
-21		70351585783320055_A0
2		17363
0		19491_A2
-21		41750938997771974_A0
-31		68540
-31		10609
4		55180
4		44183
-22		42675207369947811
-21		41636456644503027_A0
-31		36861
2		60245
4		2182
2		48742
-31		16014
-21		46914241306837933_A0
-22		41209992161825875
-31		18629
-22		42195554012259557
2		86180
4		26468
4		72495
-31		73521
-21		42807153060224646_A0
2		42054
-22		42050568801251446
-22		41654478327278406
2		71368
2		19249
-22		44782017677647258
0		84712_B2
4		26031
2		55337
4		67733
2		39000
0		15457_B1
-31		30537
2		37877
-22		43114200272242455
-31		30258
2		29312
4		71073
-31		73552
0		16632_A1
-21		44249437437979659_A0
4		28424
4		87503
-21		38553580659043720_A0
2		27415
2		74336
0		3417_A0
4		24669
0		99690_B0
-21		43110081398574355_A0
2		42445
4		62599
4		30691
0		10567_B0
2		41317
2		61170
-22		43118860311751234
4		59422
-21		41738569491958655_A0
-31		38386
0		49518_B2
-31		17939
-31		9709
2		85670
-31		56300
4		49077
-31		85555
-31		45558
-31		37223
0		6810_A1
-31		82634
0		2260_A0
2		34715
2		29789
-31		44532
-22		42059377779169830
-21		38545196882855512_A0
4		87447
-22		42261825357637212
0		95452_A0
-31		30158
4		68763
-22		43105945345090138
-31		50598
-22		42661222956426360
2		73606
-31		66654
-22		41033924272478745
2		41556
0		2446_A1
4		5059
-31		53172
-22		41215219137017017
-21		41724555013668245_A0
4		22403
-21		40691160112451170_B2
4		40592
-21		41733754833601090_A0
-31		10655
-31		2123
-21		39626549388921662_A0
-31		87238
4		75983
4		89721
4		17522
4		87449
-21		41183475033724904_A0
0		16114_B1
0		66436_A2
4		61299
-21		42191435138620886_A0
-31		15264
4		74849
-21		44285055601755754_A0
4		7359
-22		41205881878109473
0		10210_B2
-22		44768707573999704
-21		42687731494559547_A0
4		41268
-22		41232390416263152
-21		41698845339424788_A0
-31		8204
-31		57175
2		51495
2		2447
4		72801
0		21453_B2
-31		57517
2		57115
0		16656_B1
4		80243
4		87623
-31		67049
-31		69026
-31		35629
-31		27095
4		8440
-31		39406
4		84815
-31		10697
0		25341_B1
-31		72792
-22		41236779872842187
-31		39797
-31		36934
4		57962
-21		43140717400320403_A0
-21		43255487516383750_A0
-21		41697904741604040_A0
2		51303
4		11367
-21		42828885594741686_A0
4		82852
0		19830_B2
4		48479
4		29224
2		62361
-22		43721139280711244
-22		42059644067144531
0		15058_B2
4		8724
2		83763
0		17124_B3
-31		51752
4		75149
4		68509
4		24303
2		72104
2		14126
4		43907
-31		57279
4		59578
-31		26249
-21		39596445963124934_A0
4		76241
4		68521
4		24101
-21		41188534505198903_A1
2		64537
4		84053
-31		17358
2		71619
4		33968
4		64684
-21		42244340545769586_A0
4		74154
0		50198_B3
-21		43127394411760262_A0
2		81728
-21		41209996456758434_A0
-21		41175202926713606_A0
2		28493
-31		32834
-31		17109
4		64332
4		87245
0		7837_A0
0		25211_A3
4		49033
4		55381
2		62305
-22		42195700041150267
-21		42661626683331226_A0
2		79955
2		19075
2		52532
-22		42186345602379125
-31		12026
4		1503
2		75924
0		23149_B0
4		83387
-22		43765514882799390
4		76761
4		26897
0		67164_A2
-31		56653
2		52890
4		80765
-31		59270
0		14526_B0
-22		41610081250340162
4		58184
0		9969_B1
0		5454_A2
-21		44191850516456790_A0
4		47349
0		69329_B1
0		24205_A1
2		78970
-31		77676
-31		77588
4		61640
2		73924
-31		20480
-21		41214248474405068_A0
2		69634
0		9527_A3
0		5332_A1
2		11606
-21		43149522083255480_A0
2		40162
4		89695
-21		43726095672958340_A0
2		59666
0		10633_A3
-31		6647
-31		17818
4		9870
4		49979
2		72626
-31		83493
0		99576_A2
2		36131
-21		42657224341860286_A0
-21		69634987669875600_A0
-31		42730
-31		44739
-31		64290
4		43279
4		67751
4		305
2		48994
-21		43224013996037143_A0
0		88039_A3
2		35852
4		14728
2		80716
2		50217
-21		40163119653210736_A0
2		70994
4		69519
4		61549
-21		44302518938765265_A0
-22		43704229994462300
-31		85921
0		4710_A1
-31		70739
4		78209
4		46588
2		57665
-22		40581878964569180
2		8196
2		39517
4		69052
0		84224_B2
0		10550_B0
-31		36289
-21		41584371576079852_A0
4		610
-21		41645952817177304_A3
-31		77356
4		88473
-21		40669315908770089_A0
-22		44182947049264477
-31		56966
4		10707
-31		68362
4		50045
2		52766
2		77771
4		39136
-31		42633
-22		41597570010603914
4		37621
-21		41566379958077936_A0
2		22484
-21		41615424189641316_A0
2		79697
-21		42656687470957565_A0
-21		70422495693394252_A0
2		6088
2		32193
2		21227
0		18433_B3
2		30179
-21		40638525288224081_A0
-31		46505
-21		45265669649860446_A0
-31		7400
2		1376
2		55842
-31		77098
2		89449
4		59923
2		15534
2		8454
-21		40638791576192684_A0
-31		5276
-21		43260181915639054_A0
2		39586
2		42653
0		9378_B0
4		83416
-21		70422074786580220_A0
-21		40136864518116492_A0
0		96033_B3
2		80342
-22		42675215959876207
0		17494_A3
0		24205_B1
2		89016
-22		42274306532597769
4		57831
0		18548_B0
4		68444
2		78904
-22		43695025879542251
